,0
2999,1
3000,1
3001,1
3002,1
3003,1
3004,0
3005,1
3006,1
3007,1
3008,1
3009,0
3010,1
3011,1
3012,1
3013,1
3014,1
3015,1
3016,1
3017,0
3018,1
3019,1
3020,0
3021,0
3022,1
3023,0
3024,1
3025,0
3026,0
3027,1
3028,1
3029,1
3030,1
3031,1
3032,1
3033,1
3034,0
3035,0
3036,1
3037,0
3038,0
3039,0
3040,1
3041,1
3042,1
3043,1
3044,1
3045,1
3046,1
3047,0
3048,1
3049,0
3050,1
3051,1
3052,1
3053,0
3054,1
3055,0
3056,1
3057,0
3058,1
3059,1
3060,0
3061,1
3062,1
3063,1
3064,1
3065,0
3066,1
3067,0
3068,0
3069,1
3070,0
3071,1
3072,1
3073,1
3074,1
3075,0
3076,1
3077,1
3078,0
3079,0
3080,1
3081,1
3082,0
3083,0
3084,1
3085,1
3086,1
3087,0
3088,0
3089,1
3090,1
3091,0
3092,1
3093,0
3094,1
3095,0
3096,0
3097,0
3098,1
3099,1
3100,0
3101,1
3102,1
3103,1
3104,1
3105,1
3106,1
3107,1
3108,1
3109,0
3110,1
3111,1
3112,1
3113,1
3114,1
3115,1
3116,1
3117,1
3118,1
3119,1
3120,1
3121,1
3122,0
3123,1
3124,1
3125,1
3126,1
3127,0
3128,1
3129,1
3130,1
3131,0
3132,1
3133,1
3134,1
3135,1
3136,0
3137,1
3138,1
3139,1
3140,0
3141,1
3142,1
3143,0
3144,0
3145,1
3146,1
3147,1
3148,1
3149,1
3150,0
3151,0
3152,1
3153,0
3154,0
3155,1
3156,1
3157,1
3158,1
3159,0
3160,1
3161,1
3162,1
3163,1
3164,1
3165,1
3166,1
3167,1
3168,0
3169,1
3170,1
3171,0
3172,1
3173,1
3174,0
3175,1
3176,1
3177,0
3178,0
3179,0
3180,1
3181,1
3182,1
3183,1
3184,0
3185,1
3186,1
3187,1
3188,1
3189,1
3190,1
3191,1
3192,1
3193,1
3194,1
3195,1
3196,0
3197,0
3198,1
3199,1
3200,0
3201,1
3202,0
3203,1
3204,1
3205,0
3206,1
3207,1
3208,1
3209,1
3210,0
3211,1
3212,0
3213,0
3214,0
3215,0
3216,1
3217,0
3218,1
3219,0
3220,1
3221,1
3222,1
3223,1
3224,0
3225,1
3226,1
3227,0
3228,1
3229,0
3230,1
3231,1
3232,1
3233,1
3234,0
3235,1
3236,1
3237,1
3238,1
3239,0
3240,1
3241,0
3242,1
3243,1
3244,0
3245,1
3246,0
3247,1
3248,0
3249,0
3250,1
3251,1
3252,1
3253,0
3254,0
3255,0
3256,1
3257,1
3258,1
3259,0
3260,1
3261,1
3262,1
3263,1
3264,0
3265,1
3266,0
3267,1
3268,1
3269,0
3270,1
3271,0
3272,1
3273,1
3274,1
3275,1
3276,1
3277,1
3278,1
3279,1
3280,1
3281,1
3282,1
3283,1
3284,1
3285,1
3286,0
3287,1
3288,1
3289,1
3290,1
3291,0
3292,0
3293,1
3294,1
3295,1
3296,1
3297,1
3298,1
3299,0
3300,1
3301,0
3302,1
3303,1
3304,0
3305,1
3306,1
3307,1
3308,0
3309,1
3310,1
3311,1
3312,0
3313,1
3314,1
3315,1
3316,1
3317,1
3318,1
3319,0
3320,1
3321,1
3322,0
3323,1
3324,1
3325,0
3326,1
3327,1
3328,1
3329,1
3330,0
3331,0
3332,1
3333,1
3334,1
3335,1
3336,1
3337,1
3338,1
3339,1
3340,1
3341,1
3342,0
3343,0
3344,1
3345,1
3346,1
3347,0
3348,1
3349,0
3350,0
3351,0
3352,1
3353,1
3354,1
3355,1
3356,1
3357,1
3358,0
3359,1
3360,0
3361,1
3362,0
3363,0
3364,1
3365,1
3366,1
3367,1
3368,1
3369,1
3370,1
3371,1
3372,1
3373,1
3374,1
3375,1
3376,1
3377,1
3378,1
3379,1
3380,1
3381,1
3382,0
3383,1
3384,1
3385,0
3386,1
3387,1
3388,0
3389,1
3390,0
3391,1
3392,1
3393,1
3394,1
3395,1
3396,1
3397,1
3398,1
3399,1
3400,1
3401,1
3402,1
3403,1
3404,1
3405,1
3406,0
3407,0
3408,1
3409,1
3410,1
3411,1
3412,1
3413,0
3414,1
3415,1
3416,1
3417,0
3418,0
3419,1
3420,0
3421,1
3422,1
3423,1
3424,1
3425,1
3426,1
3427,1
3428,1
3429,0
3430,0
3431,0
3432,1
3433,1
3434,1
3435,1
3436,1
3437,0
3438,0
3439,1
3440,1
3441,0
3442,1
3443,0
3444,1
3445,0
3446,1
3447,1
3448,0
3449,1
3450,1
3451,0
3452,1
3453,1
3454,1
3455,0
3456,1
3457,1
3458,1
3459,1
3460,1
3461,1
3462,0
3463,1
3464,0
3465,1
3466,1
3467,1
3468,1
3469,1
3470,1
3471,1
3472,1
3473,0
3474,1
3475,1
3476,1
3477,0
3478,1
3479,1
3480,1
3481,1
3482,1
3483,0
3484,1
3485,1
3486,0
3487,1
3488,1
3489,1
3490,1
3491,1
3492,1
3493,1
3494,1
3495,1
3496,1
3497,0
3498,1
3499,1
3500,1
3501,0
3502,0
3503,1
3504,1
3505,0
3506,1
3507,1
3508,1
3509,1
3510,0
3511,1
3512,1
3513,1
3514,1
3515,1
3516,1
3517,1
3518,0
3519,0
3520,1
3521,1
3522,1
3523,1
3524,0
3525,0
3526,1
3527,1
3528,1
3529,0
3530,1
3531,0
3532,0
3533,1
3534,1
3535,1
3536,1
3537,1
3538,1
3539,0
3540,1
3541,1
3542,1
3543,1
3544,0
3545,1
3546,1
3547,1
3548,1
3549,0
3550,1
3551,0
3552,0
3553,1
3554,1
3555,1
3556,1
3557,1
3558,1
3559,1
3560,0
3561,1
3562,0
3563,1
3564,1
3565,1
3566,1
3567,1
3568,1
3569,0
3570,1
3571,1
3572,1
3573,1
3574,0
3575,1
3576,1
3577,0
3578,1
3579,1
3580,0
3581,1
3582,0
3583,0
3584,1
3585,1
3586,1
3587,1
3588,1
3589,0
3590,0
3591,1
3592,0
3593,0
3594,1
3595,1
3596,0
3597,1
3598,1
3599,1
3600,1
3601,0
3602,1
3603,0
3604,0
3605,1
3606,0
3607,1
3608,0
3609,0
3610,1
3611,1
3612,1
3613,1
3614,1
3615,1
3616,1
3617,1
3618,1
3619,1
3620,1
3621,1
3622,1
3623,1
3624,1
3625,1
3626,1
3627,0
3628,1
3629,0
3630,1
3631,1
3632,1
3633,1
3634,1
3635,1
3636,1
3637,1
3638,1
3639,1
3640,1
3641,1
3642,0
3643,1
3644,0
3645,1
3646,1
3647,1
3648,1
3649,0
3650,1
3651,1
3652,1
3653,1
3654,1
3655,0
3656,0
3657,1
3658,0
3659,1
3660,1
3661,1
3662,1
3663,0
3664,0
3665,1
3666,1
3667,0
3668,0
3669,1
3670,1
3671,1
3672,1
3673,1
3674,1
3675,1
3676,0
3677,0
3678,1
3679,1
3680,0
3681,1
3682,0
3683,1
3684,1
3685,1
3686,1
3687,0
3688,1
3689,1
3690,1
3691,1
3692,1
3693,1
3694,1
3695,1
3696,1
3697,1
3698,1
3699,0
3700,1
3701,1
3702,1
3703,1
3704,0
3705,1
3706,1
3707,0
3708,1
3709,1
3710,1
3711,1
3712,1
3713,0
3714,1
3715,1
3716,1
3717,1
3718,1
3719,1
3720,1
3721,1
3722,1
3723,1
3724,1
3725,1
3726,1
3727,1
3728,1
3729,1
3730,1
3731,1
3732,1
3733,1
3734,1
3735,1
3736,1
3737,1
3738,1
3739,1
3740,1
3741,1
3742,1
3743,0
3744,1
3745,0
3746,1
3747,1
3748,1
3749,0
3750,0
3751,0
3752,0
3753,1
3754,1
3755,0
3756,1
3757,1
3758,0
3759,1
3760,1
3761,1
3762,1
3763,1
3764,1
3765,0
3766,0
3767,1
3768,1
3769,1
3770,0
3771,1
3772,1
3773,1
3774,1
3775,1
3776,0
3777,1
3778,1
3779,0
3780,1
3781,0
3782,0
3783,1
3784,0
3785,0
3786,0
3787,0
3788,0
3789,0
3790,0
3791,1
3792,1
3793,1
3794,0
3795,0
3796,1
3797,1
3798,1
3799,1
3800,1
3801,1
3802,1
3803,0
3804,1
3805,0
3806,1
3807,0
3808,1
3809,1
3810,1
3811,1
3812,1
3813,1
3814,1
3815,1
3816,0
3817,1
3818,1
3819,1
3820,1
3821,1
3822,1
3823,1
3824,1
3825,1
3826,1
3827,1
3828,1
3829,0
3830,1
3831,0
3832,0
3833,1
3834,1
3835,1
3836,0
3837,1
3838,0
3839,1
3840,0
3841,1
3842,0
3843,0
3844,1
3845,1
3846,1
3847,1
3848,1
3849,1
3850,1
3851,1
3852,1
3853,1
3854,1
3855,1
3856,0
3857,1
3858,0
3859,1
3860,1
3861,1
3862,1
3863,1
3864,1
3865,0
3866,1
3867,1
3868,1
3869,1
3870,1
3871,1
3872,1
3873,0
3874,1
3875,1
3876,1
3877,1
3878,1
3879,1
3880,1
3881,1
3882,1
3883,1
3884,1
3885,1
3886,1
3887,1
3888,1
3889,1
3890,1
3891,0
3892,1
3893,1
3894,1
3895,0
3896,1
3897,1
3898,1
3899,1
3900,0
3901,1
3902,1
3903,1
3904,1
3905,1
3906,1
3907,0
3908,1
3909,1
3910,1
3911,1
3912,1
3913,1
3914,1
3915,0
3916,1
3917,0
3918,1
3919,1
3920,1
3921,1
3922,1
3923,1
3924,1
3925,1
3926,1
3927,0
3928,1
3929,1
3930,1
3931,1
3932,1
3933,0
3934,1
3935,1
3936,0
3937,1
3938,1
3939,1
3940,1
3941,1
3942,1
3943,0
3944,0
3945,0
3946,0
3947,1
3948,0
3949,1
3950,1
3951,0
3952,0
3953,1
3954,1
3955,1
3956,1
3957,1
3958,1
3959,0
3960,0
3961,1
3962,0
3963,1
3964,1
3965,1
3966,1
3967,0
3968,1
3969,1
3970,0
3971,0
3972,0
3973,1
3974,1
3975,0
3976,0
3977,1
3978,1
3979,0
3980,1
3981,0
3982,1
3983,1
3984,1
3985,1
3986,1
3987,0
3988,0
3989,1
3990,1
3991,1
3992,1
3993,1
3994,1
3995,1
3996,1
3997,1
3998,1
3999,1
4000,1
4001,0
4002,1
4003,1
4004,1
4005,1
4006,1
4007,1
4008,1
4009,1
4010,1
4011,1
4012,1
4013,1
4014,1
4015,0
4016,1
4017,1
4018,0
4019,1
4020,1
4021,1
4022,1
4023,0
4024,1
4025,0
4026,1
4027,0
4028,1
4029,0
4030,1
4031,1
4032,1
4033,1
4034,1
4035,1
4036,1
4037,1
4038,1
4039,1
4040,1
4041,1
4042,1
4043,0
4044,0
4045,1
4046,1
4047,1
4048,0
4049,1
4050,1
4051,1
4052,1
4053,1
4054,1
4055,1
4056,1
4057,1
4058,1
4059,1
4060,1
4061,1
4062,1
4063,0
4064,1
4065,0
4066,1
4067,1
4068,1
4069,1
4070,1
4071,1
4072,1
4073,1
4074,1
4075,1
4076,1
4077,0
4078,1
4079,1
4080,1
4081,1
4082,1
4083,1
4084,1
4085,0
4086,0
4087,1
4088,1
4089,1
4090,1
4091,1
4092,0
4093,1
4094,1
4095,1
4096,1
4097,1
4098,1
4099,1
4100,1
4101,1
4102,1
4103,1
4104,1
4105,1
4106,1
4107,0
4108,1
4109,1
4110,0
4111,1
4112,1
4113,1
4114,1
4115,1
4116,1
4117,1
4118,1
4119,1
4120,1
4121,1
4122,1
4123,0
4124,1
4125,1
4126,1
4127,1
4128,1
4129,1
4130,1
4131,1
4132,1
4133,1
4134,0
4135,1
4136,1
4137,1
4138,1
4139,1
4140,1
4141,1
4142,1
4143,0
4144,1
4145,0
4146,1
4147,0
4148,0
4149,1
4150,1
4151,1
4152,1
4153,1
4154,1
4155,1
4156,1
4157,1
4158,0
4159,0
4160,1
4161,1
4162,0
4163,1
4164,1
4165,0
4166,0
4167,1
4168,0
4169,1
4170,1
4171,1
4172,1
4173,0
4174,0
4175,1
4176,1
4177,1
4178,0
4179,0
4180,1
4181,0
4182,1
4183,1
4184,1
4185,1
4186,1
4187,0
4188,1
4189,1
4190,1
4191,0
4192,1
4193,1
4194,1
4195,0
4196,1
4197,0
4198,1
4199,0
4200,1
4201,0
4202,1
4203,1
4204,1
4205,0
4206,0
4207,1
4208,0
4209,1
4210,1
4211,1
4212,1
4213,1
4214,0
4215,1
4216,1
4217,1
4218,1
4219,1
4220,1
4221,1
4222,0
4223,0
4224,0
4225,0
4226,0
4227,1
4228,1
4229,1
4230,1
4231,0
4232,0
4233,1
4234,0
4235,1
4236,0
4237,1
4238,1
4239,1
4240,1
4241,1
4242,1
4243,1
4244,1
4245,1
4246,0
4247,1
4248,1
4249,0
4250,0
4251,1
4252,0
4253,1
4254,1
4255,1
4256,0
4257,1
4258,1
4259,1
4260,1
4261,0
4262,0
4263,1
4264,1
4265,1
4266,1
4267,1
4268,0
4269,1
4270,1
4271,1
4272,1
4273,1
4274,0
4275,0
4276,0
4277,1
4278,0
4279,1
4280,1
4281,1
4282,1
4283,0
4284,1
4285,1
4286,1
4287,1
4288,0
4289,1
4290,1
4291,1
4292,1
4293,0
4294,1
4295,1
4296,1
4297,1
4298,0
4299,0
4300,0
4301,1
4302,1
4303,1
4304,1
4305,0
4306,1
4307,1
4308,1
4309,1
4310,1
4311,1
4312,1
4313,0
4314,1
4315,1
4316,1
4317,0
4318,1
4319,1
4320,1
4321,1
4322,0
4323,1
4324,1
4325,1
4326,0
4327,1
4328,1
4329,0
4330,0
4331,1
4332,0
4333,1
4334,1
4335,1
4336,0
4337,1
4338,0
4339,1
4340,0
4341,1
4342,1
4343,1
4344,1
4345,0
4346,1
4347,0
4348,1
4349,1
4350,1
4351,1
4352,1
4353,1
4354,1
4355,1
4356,1
4357,0
4358,1
4359,1
4360,0
4361,1
4362,1
4363,1
4364,1
4365,0
4366,1
4367,1
4368,1
4369,1
4370,1
4371,0
4372,1
4373,1
4374,1
4375,0
4376,0
4377,1
4378,1
4379,1
4380,0
4381,1
4382,1
4383,0
4384,1
4385,1
4386,1
4387,0
4388,1
4389,1
4390,1
4391,0
4392,1
4393,1
4394,1
4395,1
4396,1
4397,1
4398,0
4399,0
4400,0
4401,1
4402,0
4403,1
4404,1
4405,1
4406,1
4407,1
4408,0
4409,1
4410,1
4411,1
4412,1
4413,1
4414,1
4415,1
4416,1
4417,1
4418,0
4419,0
4420,1
4421,1
4422,1
4423,1
4424,1
4425,1
4426,1
4427,1
4428,1
4429,1
4430,0
4431,1
4432,1
4433,1
4434,0
4435,1
4436,1
4437,0
4438,1
4439,1
4440,1
4441,1
4442,1
4443,1
4444,0
4445,1
4446,1
4447,1
4448,1
4449,1
4450,1
4451,1
4452,0
4453,1
4454,1
4455,1
4456,0
4457,1
4458,0
4459,1
4460,1
4461,1
4462,0
4463,1
4464,0
4465,1
4466,1
4467,0
4468,0
4469,0
4470,1
4471,1
4472,0
4473,1
4474,1
4475,1
4476,1
4477,1
4478,1
4479,1
4480,1
4481,1
4482,0
4483,0
4484,0
4485,1
4486,1
4487,1
4488,1
4489,1
4490,1
4491,1
4492,1
4493,0
4494,1
4495,1
4496,1
4497,1
4498,1
4499,1
4500,1
4501,1
4502,1
4503,1
4504,0
4505,1
4506,1
4507,1
4508,1
4509,1
4510,1
4511,1
4512,1
4513,1
4514,1
4515,1
4516,1
4517,0
4518,1
4519,1
4520,1
4521,1
4522,1
4523,1
4524,1
4525,1
4526,1
4527,1
4528,1
4529,1
4530,0
4531,1
4532,1
4533,1
4534,1
4535,1
4536,1
4537,0
4538,1
4539,1
4540,0
4541,1
4542,1
4543,1
4544,1
4545,1
4546,1
4547,1
4548,1
4549,0
4550,1
4551,1
4552,1
4553,0
4554,0
4555,0
4556,1
4557,1
4558,1
4559,1
4560,1
4561,0
4562,1
4563,0
4564,1
4565,1
4566,1
4567,1
4568,0
4569,1
4570,1
4571,1
4572,0
4573,1
4574,1
4575,0
4576,0
4577,1
4578,1
4579,0
4580,0
4581,1
4582,0
4583,1
4584,0
4585,1
4586,1
4587,1
4588,0
4589,1
4590,0
4591,1
4592,1
4593,0
4594,1
4595,1
4596,0
4597,0
4598,0
4599,0
4600,1
4601,1
4602,1
4603,0
4604,1
4605,1
4606,0
4607,1
4608,0
4609,0
4610,0
4611,0
4612,0
4613,1
4614,0
4615,1
4616,1
4617,0
4618,1
4619,0
4620,0
4621,1
4622,1
4623,1
4624,1
4625,1
4626,1
4627,1
4628,0
4629,0
4630,0
4631,1
4632,1
4633,1
4634,1
4635,1
4636,1
4637,0
4638,1
4639,1
4640,1
4641,1
4642,1
4643,1
4644,1
4645,0
4646,0
4647,1
4648,1
4649,1
4650,1
4651,0
4652,0
4653,1
4654,1
4655,0
4656,1
4657,1
4658,1
4659,0
4660,0
4661,1
4662,0
4663,1
4664,0
4665,1
4666,1
4667,1
4668,1
4669,1
4670,1
4671,1
4672,1
4673,1
4674,0
4675,0
4676,1
4677,1
4678,1
4679,1
4680,1
4681,0
4682,1
4683,1
4684,0
4685,1
4686,1
4687,1
4688,1
4689,1
4690,0
4691,0
4692,0
4693,1
4694,1
4695,1
4696,1
4697,1
4698,0
4699,0
4700,0
4701,1
4702,1
4703,1
4704,1
4705,0
4706,1
4707,1
4708,1
4709,1
4710,0
4711,1
4712,1
4713,1
4714,1
4715,1
4716,0
4717,1
4718,1
4719,0
4720,1
4721,1
4722,1
4723,1
4724,0
4725,1
4726,0
4727,0
4728,1
4729,1
4730,1
4731,1
4732,1
4733,1
4734,1
4735,1
4736,1
4737,1
4738,1
4739,1
4740,0
4741,1
4742,1
4743,1
4744,1
4745,0
4746,1
4747,1
4748,1
4749,1
4750,0
4751,1
4752,0
4753,1
4754,0
4755,0
4756,1
4757,1
4758,0
4759,0
4760,1
4761,1
4762,0
4763,1
4764,1
4765,0
4766,1
4767,0
4768,1
4769,1
4770,0
4771,0
4772,1
4773,1
4774,1
4775,1
4776,0
4777,1
4778,1
4779,1
4780,1
4781,0
4782,1
4783,1
4784,0
4785,0
4786,1
4787,1
4788,1
4789,1
4790,0
4791,1
4792,0
4793,0
4794,0
4795,1
4796,1
4797,0
4798,1
4799,0
4800,1
4801,1
4802,1
4803,0
4804,0
4805,1
4806,1
4807,1
4808,1
4809,0
4810,1
4811,1
4812,1
4813,0
4814,1
4815,0
4816,0
4817,1
4818,0
4819,1
4820,1
4821,1
4822,0
4823,1
4824,1
4825,1
4826,1
4827,1
4828,0
4829,1
4830,1
4831,0
4832,1
4833,1
4834,0
4835,1
4836,0
4837,1
4838,1
4839,0
4840,0
4841,1
4842,0
4843,1
4844,1
4845,0
4846,0
4847,1
4848,0
4849,0
4850,0
4851,1
4852,1
4853,1
4854,0
4855,1
4856,1
4857,1
4858,1
4859,0
4860,1
4861,1
4862,1
4863,0
4864,1
4865,0
4866,1
4867,1
4868,1
4869,0
4870,0
4871,1
4872,1
4873,1
4874,0
4875,1
4876,0
4877,1
4878,1
4879,1
4880,0
4881,1
4882,1
4883,0
4884,1
4885,1
4886,0
4887,1
4888,0
4889,1
4890,0
4891,1
4892,1
4893,1
4894,1
4895,0
4896,1
4897,1
4898,1
4899,1
4900,1
4901,1
4902,1
4903,1
4904,1
4905,0
4906,1
4907,0
4908,1
4909,0
4910,1
4911,0
4912,0
4913,0
4914,0
4915,1
4916,1
4917,1
4918,0
4919,1
4920,1
4921,0
4922,1
4923,1
4924,0
4925,0
4926,1
4927,1
4928,0
4929,1
4930,1
4931,1
4932,1
4933,1
4934,0
4935,1
4936,0
4937,1
4938,0
4939,1
4940,0
4941,1
4942,1
4943,0
4944,1
4945,1
4946,0
4947,1
4948,1
4949,1
4950,1
4951,0
4952,0
4953,1
4954,1
4955,1
4956,1
4957,1
4958,1
4959,1
4960,1
4961,1
4962,1
4963,1
4964,1
4965,1
4966,1
4967,1
4968,0
4969,1
4970,0
4971,1
4972,1
4973,0
4974,1
4975,1
4976,1
4977,1
4978,1
4979,1
4980,1
4981,1
4982,1
4983,0
4984,1
4985,1
4986,1
4987,0
4988,1
4989,1
4990,0
4991,0
4992,0
4993,1
4994,1
4995,1
4996,1
4997,1
4998,0
4999,0
5000,1
5001,0
5002,1
5003,1
5004,0
5005,1
5006,1
5007,0
5008,1
5009,0
5010,1
5011,1
5012,1
5013,1
5014,1
5015,1
5016,0
5017,1
5018,0
5019,1
5020,0
5021,1
5022,1
5023,1
5024,0
5025,1
5026,1
5027,0
5028,1
5029,1
5030,1
5031,0
5032,1
5033,0
5034,0
5035,0
5036,1
5037,1
5038,1
5039,0
5040,1
5041,0
5042,0
5043,0
5044,0
5045,1
5046,1
5047,1
5048,0
5049,1
5050,0
5051,0
5052,1
5053,1
5054,1
5055,0
5056,1
5057,1
5058,1
5059,1
5060,1
5061,0
5062,1
5063,0
5064,1
5065,1
5066,0
5067,1
5068,1
5069,0
5070,1
5071,0
5072,1
5073,1
5074,1
5075,1
5076,1
5077,1
5078,1
5079,1
5080,0
5081,0
5082,1
5083,1
5084,1
5085,1
5086,1
5087,0
5088,1
5089,0
5090,0
5091,1
5092,1
5093,1
5094,1
5095,0
5096,1
5097,1
5098,1
5099,1
5100,1
5101,1
5102,1
5103,0
5104,1
5105,1
5106,0
5107,0
5108,0
5109,0
5110,1
5111,1
5112,1
5113,1
5114,0
5115,1
5116,1
5117,0
5118,1
5119,0
5120,1
5121,1
5122,1
5123,1
5124,1
5125,1
5126,1
5127,1
5128,1
5129,1
5130,0
5131,0
5132,1
5133,1
5134,1
5135,1
5136,1
5137,1
5138,1
5139,1
5140,1
5141,1
5142,1
5143,1
5144,0
5145,1
5146,1
5147,1
5148,1
5149,1
5150,1
5151,1
5152,0
5153,1
5154,1
5155,1
5156,1
5157,1
5158,0
5159,1
5160,0
5161,1
5162,1
5163,1
5164,0
5165,1
5166,1
5167,1
5168,1
5169,0
5170,1
5171,1
5172,0
5173,1
5174,1
5175,0
5176,1
5177,1
5178,1
5179,1
5180,1
5181,1
5182,0
5183,0
5184,1
5185,0
5186,1
5187,1
5188,0
5189,0
5190,0
5191,0
5192,1
5193,1
5194,1
5195,1
5196,1
5197,0
5198,0
5199,0
5200,0
5201,1
5202,1
5203,0
5204,1
5205,1
5206,1
5207,1
5208,1
5209,1
5210,0
5211,1
5212,1
5213,1
5214,0
5215,0
5216,1
5217,1
5218,1
5219,1
5220,1
5221,0
5222,1
5223,1
5224,1
5225,1
5226,1
5227,1
5228,1
5229,1
5230,1
5231,1
5232,1
5233,1
5234,0
5235,1
5236,1
5237,1
5238,0
5239,1
5240,0
5241,0
5242,1
5243,1
5244,1
5245,0
5246,0
5247,0
5248,0
5249,0
5250,1
5251,0
5252,1
5253,0
5254,1
5255,1
5256,1
5257,0
5258,1
5259,1
5260,1
5261,1
5262,0
5263,1
5264,1
5265,1
5266,1
5267,1
5268,0
5269,1
5270,1
5271,0
5272,1
5273,1
5274,1
5275,1
5276,0
5277,1
5278,0
5279,0
5280,1
5281,1
5282,0
5283,1
5284,1
5285,1
5286,1
5287,1
5288,1
5289,1
5290,0
5291,1
5292,1
5293,1
5294,1
5295,1
5296,0
5297,1
5298,1
5299,1
5300,1
5301,1
5302,0
5303,0
5304,0
5305,0
5306,0
5307,1
5308,1
5309,1
5310,0
5311,1
5312,1
5313,1
5314,0
5315,1
5316,1
5317,0
5318,1
5319,1
5320,0
5321,1
5322,1
5323,1
5324,1
5325,0
5326,1
5327,1
5328,0
5329,0
5330,0
5331,1
5332,1
5333,0
5334,0
5335,1
5336,1
5337,0
5338,1
5339,1
5340,0
5341,0
5342,0
5343,0
5344,0
5345,0
5346,0
5347,1
5348,1
5349,0
5350,1
5351,0
5352,0
5353,1
5354,0
5355,1
5356,1
5357,0
5358,1
5359,1
5360,1
5361,0
5362,1
5363,1
5364,0
5365,1
5366,1
5367,1
5368,0
5369,1
5370,1
5371,1
5372,1
5373,1
5374,1
5375,1
5376,1
5377,0
5378,1
5379,1
5380,1
5381,1
5382,1
5383,1
5384,0
5385,1
5386,1
5387,0
5388,0
5389,1
5390,1
5391,1
5392,1
5393,1
5394,1
5395,1
5396,1
5397,1
5398,1
5399,1
5400,0
5401,0
5402,0
5403,1
5404,1
5405,0
5406,0
5407,0
5408,1
5409,1
5410,0
5411,0
5412,1
5413,1
5414,1
5415,0
5416,0
5417,1
5418,0
5419,0
5420,0
5421,1
5422,1
5423,0
5424,0
5425,1
5426,1
5427,1
5428,0
5429,0
5430,0
5431,1
5432,1
5433,0
5434,0
5435,1
5436,1
5437,1
5438,1
5439,1
5440,0
5441,1
5442,1
5443,1
5444,0
5445,1
5446,0
5447,1
5448,1
5449,1
5450,1
5451,0
5452,1
5453,1
5454,1
5455,0
5456,1
5457,1
5458,0
5459,0
5460,1
5461,1
5462,1
5463,1
5464,1
5465,0
5466,1
5467,1
5468,1
5469,1
5470,1
5471,1
5472,1
5473,1
5474,1
5475,1
5476,0
5477,1
5478,1
5479,1
5480,0
5481,1
5482,1
5483,0
5484,1
5485,1
5486,1
5487,1
5488,1
5489,1
5490,1
5491,1
5492,1
5493,1
5494,0
5495,0
5496,1
5497,1
5498,0
5499,0
5500,0
5501,1
5502,1
5503,0
5504,1
5505,0
5506,0
5507,1
5508,1
5509,1
5510,1
5511,1
5512,0
5513,1
5514,0
5515,1
5516,0
5517,1
5518,1
5519,1
5520,1
5521,0
5522,1
5523,1
5524,0
5525,0
5526,0
5527,1
5528,1
5529,1
5530,0
5531,1
5532,1
5533,0
5534,1
5535,1
5536,1
5537,0
5538,1
5539,0
5540,1
5541,1
5542,1
5543,1
5544,1
5545,0
5546,1
5547,0
5548,0
5549,0
5550,1
5551,0
5552,1
5553,1
5554,1
5555,1
5556,1
5557,1
5558,1
5559,1
5560,0
5561,0
5562,0
5563,0
5564,1
5565,1
5566,1
5567,1
5568,1
5569,0
5570,1
5571,0
5572,0
5573,0
5574,1
5575,1
5576,1
5577,1
5578,0
5579,0
5580,1
5581,1
5582,1
5583,1
5584,0
5585,1
5586,1
5587,1
5588,0
5589,0
5590,0
5591,1
5592,1
5593,1
5594,0
5595,1
5596,1
5597,0
5598,1
5599,1
5600,0
5601,1
5602,1
5603,1
5604,1
5605,0
5606,0
5607,1
5608,1
5609,0
5610,0
5611,0
5612,0
5613,0
5614,1
5615,1
5616,1
5617,1
5618,0
5619,0
5620,1
5621,1
5622,1
5623,1
5624,1
5625,1
5626,1
5627,1
5628,1
5629,1
5630,1
5631,1
5632,0
5633,1
5634,1
5635,0
5636,1
5637,1
5638,1
5639,0
5640,1
5641,0
5642,1
5643,0
5644,0
5645,1
5646,1
5647,1
5648,1
5649,0
5650,0
5651,0
5652,1
5653,1
5654,1
5655,0
5656,1
5657,1
5658,1
5659,1
5660,1
5661,0
5662,1
5663,0
5664,1
5665,1
5666,1
5667,1
5668,0
5669,1
5670,1
5671,1
5672,0
5673,0
5674,1
5675,1
5676,1
5677,1
5678,1
5679,1
5680,1
5681,0
5682,1
5683,0
5684,1
5685,1
5686,1
5687,0
5688,0
5689,1
5690,1
5691,1
5692,0
5693,0
5694,0
5695,0
5696,0
5697,1
5698,1
5699,1
5700,0
5701,1
5702,1
5703,1
5704,0
5705,0
5706,1
5707,1
5708,1
5709,1
5710,1
5711,1
5712,1
5713,0
5714,1
5715,1
5716,1
5717,1
5718,0
5719,1
5720,1
5721,1
5722,1
5723,1
5724,1
5725,1
5726,1
5727,1
5728,0
5729,1
5730,1
5731,0
5732,0
5733,1
5734,0
5735,1
5736,1
5737,1
5738,1
5739,1
5740,1
5741,1
5742,0
5743,0
5744,0
5745,0
5746,1
5747,1
5748,1
5749,1
5750,1
5751,0
5752,0
5753,1
5754,0
5755,0
5756,0
5757,1
5758,0
5759,0
5760,1
5761,1
5762,0
5763,0
5764,0
5765,1
5766,1
5767,1
5768,0
5769,1
5770,1
5771,1
5772,1
5773,1
5774,1
5775,1
5776,1
5777,1
5778,1
5779,1
5780,1
5781,1
5782,0
5783,0
5784,1
5785,0
5786,1
5787,1
5788,1
5789,1
5790,0
5791,1
5792,1
5793,1
5794,1
5795,1
5796,0
5797,1
